"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.46.2021",0.974329754282113,0.735433554808799,0.731996737029124,1.22742013748585,0.735433554808799
"ir.46.2022",1.1145949146975,0.620744766967653,0.711035816180814,1.45944734800002,0.620744766967653
"ir.46.2023",1.54842393629685,1.57983509808265,0.581983100398426,1.02814205489683,1.57983509808265
"ir.47.2021",1.08941422301024,1.31159223221946,0.608241991112735,1.30188484815462,1.31159223221946
"ir.47.2023",1.4854131872855,0.685078317163468,0.687474760630729,2.02246358463121,0.685078317163468
"ir.48.2021",1.17404770985687,1.78072249754513,0.762264712520893,1.16441658052362,1.78072249754513
"ir.48.2022",1.06973265911719,1.5806497860142,0.522196765373546,0.812938205625716,1.5806497860142
"ir.48.2023",1.5136076919259,0.718547920954655,0.649134422716331,1.69203518994103,0.718547920954655
"ir.49.2021",1.18110447267732,0.880466253889022,0.761773666074547,2.06152621062034,0.880466253889022
"ir.49.2022",1.09757621182062,0.937396030960074,0.487058284796066,1.55527426896954,0.937396030960074
"ir.49.2023",1.48627059342671,0.734765202114438,0.564186027397869,1.83096054739776,0.734765202114438
"ir.5.2021",0.872236091341789,1.25015126005545,0.782139716298368,1.53815610461864,1.25015126005545
"ir.5.2022",0.928643301104252,1.75250924852813,0.555397159701641,1.26775766074502,1.75250924852813
"ir.5.2023",1.37930175324097,1.82404993702277,0.524966723239873,1.09829071408056,1.82404993702277
"ir.51.2021",0.698686923922187,1.27943067592811,0.344743831147884,1.09362394298704,1.27943067592811
"ir.51.2022",0.794688206435133,1.56617795671858,0.249074293665102,0.913933260309041,1.56617795671858
"ir.51.2023",1.41097512521627,2.18767968476015,0.0322161106546817,2.36100124529227,2.18767968476015
"ir.52.2021",0.928174718349745,0.660941099189803,0.678588506670758,1.53182286605007,0.660941099189803
"ir.52.2022",1.75163594139612,2.57408983939727,0.556585995338391,2.11181282933026,2.57408983939727
"ir.52.2023",1.52553591075819,0.920871108495092,0.689447777272492,1.78786244730623,0.920871108495092
"ir.6.2021",1.18221649140393,0.967132903265569,0.742214100671103,1.50104978053596,0.967132903265569
"ir.6.2022",1.00613357473277,1.33437207190216,0.475132255879466,1.34645593034115,1.33437207190216
"ir.6.2023",1.41451389549445,1.75201099208614,0.473244974147496,1.52125789411588,1.75201099208614
"ir.7.2021",1.1546902024479,1.21581371627271,0.640117234136255,1.63275079263051,1.21581371627271
"ir.7.2022",0.994367134957984,0.949218694388175,0.584391842743404,1.5041861316191,0.949218694388175
"ir.7.2023",1.27834213077284,1.64093589329338,0.450439008470641,1.11755571089241,1.64093589329338
"ir.8.2021",1.08452001276385,0.81691245925382,0.586099466502301,2.27963248032173,0.81691245925382
"ir.8.2022",1.15647090596556,0.789986513041845,0.605769120495605,1.84742958908943,0.789986513041845
"ir.8.2023",0.764851645044905,1.25273136008259,0.150174293975011,1.79924318977985,1.25273136008259
"ir.9.2021",1.02173058609338,0.599104682825435,0.799892857022745,1.65217680905389,0.599104682825435
"ir.9.2022",0.802500428521981,0.696925418988018,0.540858778458162,1.67892523719882,0.696925418988018
"ir.9.2023",1.45452221206399,0.834615876953158,0.503153415284495,1.34356639214937,0.834615876953158
"rand.1.2021",0.734419976443877,1.07625423816533,0.519051182261063,1.27208850206558,1.27208850206558
"rand.1.2022",0.919619691901267,2.3539960700015,0.342562893594838,1.15878134554971,1.15878134554971
"rand.1.2023",1.26159563100633,0.991847979098645,0.642130117270572,1.65885121174975,1.65885121174975
"rand.10.2021",1.07726098524373,2.00739537809354,0.746529536894945,1.32224960645672,1.32224960645672
"rand.10.2022",0.741686891285773,1.36681027986815,0.368483166226873,1.91599629881765,1.91599629881765
"rand.10.2023",1.29742005432062,1.88211476486438,0.518993027789497,1.86243954905159,1.86243954905159
"rand.11.2021",1.1503258868619,1.64024436740548,0.690171874100644,0.590032765084795,0.590032765084795
"rand.11.2022",1.03527874331823,0.756440710902805,0.497067569847843,1.2564138469674,1.2564138469674
"rand.11.2023",1.44566833525892,1.8674631440999,0.460618129918215,0.613316056239219,0.613316056239219
"rand.12.2021",1.39850490676299,2.60104990078913,0.621391478766136,2.33569134960843,2.33569134960843
"rand.12.2022",1.25551861565819,2.76413880605125,0.471607789485413,2.31259180121044,2.31259180121044
"rand.12.2023",1.4741722329894,2.95235290972831,0.439795889257883,2.04356423611173,2.04356423611173
"rand.13.2021",0.876230528330285,1.60384352330786,0.193344171608685,2.41273802754852,2.41273802754852
"rand.13.2022",1.2573643376067,2.10054267795778,0.359359149904949,1.57018635727451,1.57018635727451
"rand.13.2023",1.65496070860048,2.99462376992571,0.442443966739239,2.19538504486053,2.19538504486053
"rand.14.2021",1.13430004434724,2.24237721346858,0.246281126932516,3.28856923668562,3.28856923668562
"rand.14.2022",0.804305238666693,1.55994541785432,0.325637444225571,1.54939827167179,1.54939827167179
"rand.14.2023",1.26360427897539,1.48270498839103,0.00169585883844903,2.47167282052637,2.47167282052637
"rand.15.2021",1.5405142564482,1.85940877248459,0.482678335778727,1.04175341414753,1.04175341414753
"rand.15.2022",1.2889680256447,1.81515175528495,0.335376781453646,1.00499403414159,1.00499403414159
"rand.15.2023",1.40193944390477,1.33517387576838,0.35860373639502,0.871888063208024,0.871888063208024
"rand.16.2021",0.893223905013273,1.60782595788971,0.390563098394435,1.19991546730822,1.19991546730822
"rand.16.2022",1.14642040611879,1.47321331672764,0.297874681219731,1.15534671834118,1.15534671834118
"rand.16.2023",0.500406043120325,1.35589842975168,0.140560630584645,2.57134555272635,2.57134555272635
"rand.17.2021",0.759216924485295,1.75243708564743,0.688956142756669,1.331820860842,1.331820860842
