"block","trt","species","prob","graminoid","seedrate.g.plot"
"63","r 63","ARLU","0.071823204","0","0.0171"
"63","r 63","SPCR","0.066298343","1","0.0153"
"63","r 63","FEID","0.060773481","1","0.1125"
"63","r 63","SPCO","0.033149171","0","0.0729"
"63","r 63","LIPU","0.027624309","0","0.1776"
"63","r 63","ACMI","0.016574586","0","0.0084"
"63","r 63","PASM","0.005524862","1","0.0414"
"63","r 63","BOCU","0.000000000","1","0.0000"
"63","r 63","HECO","0.000000000","1","0.0000"
"63","r 63","RACO","0.000000000","0","0.0000"
"63","r 63","ASDR","0.000000000","0","0.0000"
"64","ir 64","ACMI","0.258355","0","0.1329"
"64","ir 64","ARPU","0.257532","1","0.8964"
"64","ir 64","KOMA","0.222851","1","0.1107"
"64","ir 64","POPE","0.100409","0","0.2151"
"64","ir 64","ARLU","0.063644","0","0.0153"
"64","ir 64","ARFR","0.020240","0","0.0057"
"64","ir 64","HEVI","0.018159","0","0.2004"
"64","ir 64","SPCR","0.017048","1","0.0039"
"64","ir 64","HECO","0.011866","1","0.0939"
"64","ir 64","FEID","0.009674","1","0.0180"
"64","ir 64","MATA","0.008860","0","0.0222"
"64","ir 64","PASM","0.006452","1","0.0483"
"64","ir 64","GAAR","0.002264","0","0.0126"
"64","ir 64","DACA","0.002096","0","0.0057"
"64","ir 64","ASDR","0.000549","0","0.0036"
"64","dt 64","ACHY","0.244771","1","1.0629"
"64","dt 64","BOGR","0.180830","1","0.2697"
"64","dt 64","ARPU","0.158013","1","0.5502"
"64","dt 64","SPCR","0.108931","1","0.0252"
"64","dt 64","FEID","0.088661","1","0.1641"
"64","dt 64","SCSC","0.053412","1","0.2325"
"64","dt 64","ARLU","0.035692","0","0.0087"
"64","dt 64","ARFR","0.035249","0","0.0099"
"64","dt 64","ASDR","0.022523","0","0.1449"
"64","dt 64","SPCO","0.019521","0","0.0429"
"64","dt 64","LIPU","0.018154","0","0.1167"
"64","dt 64","DACA","0.013911","0","0.0381"
"64","dt 64","HEVI","0.012103","0","0.1338"
"64","dt 64","RACO","0.005637","0","0.0030"
"64","dt 64","GAAR","0.002593","0","0.0144"
"64","fd 64","SCSC","0.096995","1","0.4221"
"64","fd 64","LIPU","0.079777","0","0.5130"
"64","fd 64","DACA","0.078684","0","0.2160"
"64","fd 64","MATA","0.076518","0","0.1914"
"64","fd 64","PASM","0.069804","1","0.5220"
"64","fd 64","KOMA","0.068152","1","0.0339"
"64","fd 64","RACO","0.068149","0","0.0363"
"64","fd 64","HEVI","0.067422","0","0.7446"
"64","fd 64","THFI","0.066084","0","0.5667"
"64","fd 64","BOGR","0.063852","1","0.0954"
"64","fd 64","SPCO","0.054061","0","0.1188"
"64","fd 64","SPCR","0.053647","1","0.0123"
"64","fd 64","ARLU","0.053573","0","0.0129"
"64","fd 64","POSE","0.053406","1","0.0498"
"64","fd 64","POPE","0.049877","0","0.1068"
"64","r 64","ELEL","0.353579176","1","1.4133"
"64","r 64","ACMI","0.322125813","0","0.1656"
"64","r 64","BOGR","0.107375271","1","0.1602"
"64","r 64","DACA","0.092190889","0","0.2529"
"64","r 64","ASDR","0.043383948","0","0.2790"
"64","r 64","RACO","0.037960954","0","0.0201"
"64","r 64","POSE","0.017353579","1","0.0162"
"64","r 64","SPCR","0.015184382","1","0.0036"
"64","r 64","THFI","0.004338395","0","0.0372"
"64","r 64","POPE","0.002169197","0","0.0045"
"64","r 64","KOMA","0.001084599","1","0.0006"
"64","r 64","SCSC","0.001084599","1","0.0048"
"64","r 64","ARLU","0.001084599","0","0.0003"
"64","r 64","ARFR","0.001084599","0","0.0003"
"64","r 64","MATA","0.000000000","0","0.0000"
