"trt.b.y","distdt","distir","distfd","distr","targetdist"
"fd.41.2022",0.925514905574533,1.73098346038747,0.424001755891655,2.97320628665971,0.424001755891655
"fd.41.2023",1.17070160387744,1.78227701478307,0.343553290873384,1.0241525125462,0.343553290873384
"fd.42.2021",1.86089122341166,1.55526053069377,0.00856150353691332,0.628953291135027,0.00856150353691332
"fd.42.2022",0.678223428089197,1.15446372104079,0.402820908086611,3.54970899601515,0.402820908086611
"fd.42.2023",0.697565502530184,1.38826882500723,0.43966542536213,2.35466741750014,0.43966542536213
"fd.43.2021",2.32621860810476,1.96986964116349,0.375056457878985,0.689072296891613,0.375056457878985
"fd.43.2022",1.40315903932134,1.66337791709484,0.310727972954303,1.76204206045803,0.310727972954303
"fd.43.2023",1.65342156260502,1.41587059637241,0.70222197543488,1.50626604729955,0.70222197543488
"fd.44.2021",2.82763553246876,2.62907759997913,0.412764954877441,1.42897755186492,0.412764954877441
"fd.44.2022",0.64256639127315,1.94190059760997,0.235371426915261,2.18614236405037,0.235371426915261
"fd.44.2023",1.28412728773596,2.00794541986931,0.148529189079573,0.936462098386223,0.148529189079573
"fd.45.2021",3.24921075888189,2.73175056376521,0.350469706357065,2.09648439888807,0.350469706357065
"fd.45.2022",0.56095854226719,1.79337163152595,0.265845586763643,3.26221480205207,0.265845586763643
"fd.45.2023",1.44222821000574,2.09210937988527,0.322037609687317,0.961372532003659,0.322037609687317
"fd.46.2021",1.42046487966968,2.19227682003602,0.523385704719638,0.785812869330971,0.523385704719638
"fd.46.2022",1.06177356735183,1.89079479104173,0.527904979099794,5.15618337663113,0.527904979099794
"fd.46.2023",1.10136954590775,1.70852825809252,0.512079924558807,1.83265077991058,0.512079924558807
"fd.47.2021",3.60991167393528,2.84363553205435,0.454433764064141,2.61373441271053,0.454433764064141
"fd.47.2022",0.993094381392535,1.92288617762567,0.106711464369439,1.92038611368976,0.106711464369439
"fd.47.2023",2.98145174649573,2.80832108817444,0.258107587952908,1.86708587457192,0.258107587952908
"fd.48.2021",3.20804349992924,2.79324106092436,0.426848228771669,1.96043134172484,0.426848228771669
"fd.48.2022",1.00682921844327,1.1183675892126,0.464149159661787,2.70821395865971,0.464149159661787
"fd.48.2023",0.957852018874134,1.1846644278089,0.383550222713377,2.12136214387004,0.383550222713377
"fd.49.2021",2.50828057712432,2.08260758138677,0.0662084732751079,1.05615011346923,0.0662084732751079
"fd.49.2022",0.556389825679683,1.22232393575235,0.291525175424997,2.23826498326158,0.291525175424997
"fd.49.2023",0.571033773378192,1.1035830137055,0.290667796921538,2.66736533793672,0.290667796921538
"fd.5.2021",2.49064117567663,1.40805747871733,0.813599674453104,2.54453970288311,0.813599674453104
"fd.5.2022",1.47596130113404,1.61755911263781,0.257365684581722,0.647731286113075,0.257365684581722
"fd.5.2023",1.614904891271,1.66632871227677,0.529921562458962,0.709259255117096,0.529921562458962
"fd.50.2021",2.37009394202094,2.06440478102893,0.0070329231594477,0.914191499342172,0.0070329231594477
"fd.50.2022",0.668955422387592,1.14508416605356,0.405581532561891,4.66027523336474,0.405581532561891
"fd.50.2023",1.84780787175158,2.160378731811,0.117268522299465,0.679593661857527,0.117268522299465
"fd.51.2021",1.3043204769085,1.20693913839577,0.00720683087793428,1.61438562873486,0.00720683087793428
"fd.51.2022",0.413800250245401,0.559065899889771,0.20188119363007,3.389908753968,0.20188119363007
"fd.51.2023",0.48161347877969,0.783980419424307,0.324159621289487,2.70740252026775,0.324159621289487
"fd.52.2021",1.91697851819641,1.46143773145649,0.410904874950901,1.38801232278924,0.410904874950901
"fd.52.2022",0.348587241418297,1.32764992509492,0.146920798925439,2.99624814884004,0.146920798925439
"fd.52.2023",0.585627593693878,1.21221525924133,0.329543364145634,2.12972835942056,0.329543364145634
"fd.53.2021",3.07088627599806,2.92174118207467,0.468887280240792,2.12715486427769,0.468887280240792
"fd.53.2022",0.942664619214203,2.06305911211214,0.37141616417568,2.16456086802585,0.37141616417568
"fd.53.2023",1.76354395308981,2.49186494871721,0.221790463912727,0.979187646014793,0.221790463912727
"fd.54.2021",3.07170004364799,2.68480161421541,0.398542420549988,1.91683146649342,0.398542420549988
"fd.54.2022",0.772303384852057,1.02889403824042,0.350085454964083,5.64218058553131,0.350085454964083
"fd.54.2023",1.78143227446154,1.52832402093459,0.107901804231528,0.765648268419361,0.107901804231528
"fd.55.2021",2.78631538142896,2.08267761782933,0.348648735841093,1.58666845940787,0.348648735841093
"fd.55.2022",1.02716685854029,1.73716356104566,0.374816220680158,1.09276512910869,0.374816220680158
"fd.55.2023",1.05826675873191,1.81256738085084,0.488840862965489,1.79618503443693,0.488840862965489
"fd.56.2021",2.74728504243528,1.90490954409807,0.328933396913829,1.4075009172197,0.328933396913829
"fd.56.2022",1.52056616237114,1.49112996649111,0.298467274278067,1.87391086223346,0.298467274278067
"fd.56.2023",2.07662518148926,2.08679281226868,0.35220643439078,0.937750258737718,0.35220643439078
"fd.57.2021",2.21280162179819,2.14789253716207,0.631636905875084,1.49662395946817,0.631636905875084
"fd.57.2022",1.2189643515689,2.28142021503428,0.0751891469511664,0.941322707889684,0.0751891469511664
"fd.57.2023",0.792143857960778,1.80617265433371,0.347648615447338,1.44980975242408,0.347648615447338
